   5.9722231392139169E-003   7.1419304104544277E-003   8.3778626548964997E-003   9.6335437845084543E-003   1.0858602728297832E-002   1.1997668559993582E-002   1.2994358251999363E-002   1.3795831472958377E-002   1.4357406649907891E-002   1.4646680323236303E-002   1.4646622460797785E-002   1.4357236468896193E-002   1.3795558844488524E-002   1.2993998609551961E-002   1.1997241420692762E-002   1.0858129851490048E-002   9.6330475971094787E-003   8.3773643546569878E-003   7.1414492426185062E-003   5.9722227556628900E-003
   5.9721009359044210E-003   7.1413299543246801E-003   8.3772021689132101E-003   9.6328287576247350E-003   1.0857839018038514E-002   1.1996862781234812E-002   1.2993517432157953E-002   1.3794962800456893E-002   1.4356517370738609E-002   1.4645777755289710E-002   1.4645714108914330E-002   1.4356330178535763E-002   1.3794662918690569E-002   1.2993121839635918E-002   1.1996392948284763E-002   1.0857318869399567E-002   9.6322829719137030E-003   8.3766540693820217E-003   7.1408007964004578E-003   5.9721004672410889E-003
   5.9719786431866326E-003   7.1407296155870390E-003   8.3765417294383911E-003   9.6321137799433038E-003   1.0857075358400664E-002   1.1996057054291491E-002   1.2992676665465689E-002   1.3794094181967609E-002   1.4355628146289245E-002   1.4644875242624424E-002   1.4644805812731553E-002   1.4355423944151020E-002   1.3793767048641320E-002   1.2992245125445390E-002   1.1995544531376821E-002   1.0856507940812591E-002   9.6315183996354276E-003   8.3759438362200657E-003   7.1401524905695592E-003   5.9719780809361009E-003
   5.9718562611073105E-003   7.1401293941963997E-003   8.3758813364811051E-003   9.6313988514606028E-003   1.0856311749381019E-002   1.1995251379160365E-002   1.2991835951919103E-002   1.3793225617487099E-002   1.4354738976556343E-002   1.4643972785236966E-002   1.4643897572245953E-002   1.4354517765738361E-002   1.3792871234337362E-002   1.2991368466976901E-002   1.1994696169964979E-002   1.0855697065725929E-002   9.6307538802713633E-003   8.3752336551843869E-003   7.1395043250706055E-003   5.9718555968012767E-003
   5.9717337897131906E-003   7.1395292901076787E-003   8.3752209900504054E-003   9.6306839721730774E-003   1.0855548190976321E-002   1.1994445755838180E-002   1.2990995291514726E-002   1.3792357107011937E-002   1.4353849861536448E-002   1.4643070383123857E-002   1.4642989387454031E-002   1.4353611643294182E-002   1.3791975475775282E-002   1.2990491864226981E-002   1.1993847864045278E-002   1.0854886244136396E-002   9.6299894138182230E-003   8.3745235262882353E-003   7.1388562998484168E-003   5.9717330148899407E-003
   5.9716112290509890E-003   7.1389293032758112E-003   8.3745606901553370E-003   9.6299691420771733E-003   1.0854784683183310E-002   1.1993640184321681E-002   1.2990154684249090E-002   1.3791488650538699E-002   1.4352960801226106E-002   1.4642168036281617E-002   1.4642081258352289E-002   1.4352705576814881E-002   1.3791079772951666E-002   1.2989615317192159E-002   1.1992999613613763E-002   1.0854075476040805E-002   9.6292250002727245E-003   8.3738134495448483E-003   7.1382084148478367E-003   5.9716103352553934E-003
   5.9714885791674003E-003   7.1383294336557533E-003   8.3739004368049326E-003   9.6292543611693430E-003   1.0854021225998727E-002   1.1992834664607616E-002   1.2989314130118730E-002   1.3790620248063958E-002   1.4352071795621861E-002   1.4641265744706767E-002   1.4641173184937226E-002   1.4351799566296855E-002   1.3790184125863100E-002   1.2988738825868961E-002   1.1992151418666474E-002   1.0853264761435968E-002   9.6284606396315874E-003   8.3731034249674499E-003   7.1375606700137340E-003   5.9714875579509104E-003
   5.9713658401090979E-003   7.1377296812024814E-003   8.3732402300082161E-003   9.6285396294460354E-003   1.0853257819419312E-002   1.1992029196692733E-002   1.2988473629120178E-002   1.3789751899584290E-002   1.4351182844720261E-002   1.4640363508395831E-002   1.4640265167205343E-002   1.4350893611736500E-002   1.3789288534506172E-002   1.2987862390253917E-002   1.1991303279199457E-002   1.0852454100318695E-002   9.6276963318915349E-003   8.3723934525692500E-003   7.1369130652910026E-003   5.9713646830297428E-003
   5.9712430119227347E-003   7.1371300458709921E-003   8.3725800697741996E-003   9.6278249469037066E-003   1.0852494463441806E-002   1.1991223780573776E-002   1.2987633181249968E-002   1.3788883605096272E-002   1.4350293948517853E-002   1.4639461327345327E-002   1.4639357205153141E-002   1.4349987713130214E-002   1.3788392998877469E-002   1.2986986010343555E-002   1.1990455195208754E-002   1.0851643492685803E-002   9.6269320770492935E-003   8.3716835323634445E-003   7.1362656006245615E-003   5.9712417105451162E-003
   5.9711200946549409E-003   7.1365305276163016E-003   8.3719199561118878E-003   9.6271103135388125E-003   1.0851731158062950E-002   1.1990418416247492E-002   1.2986792786504633E-002   1.3788015364596477E-002   1.4349405107011180E-002   1.4638559201551779E-002   1.4638449298777122E-002   1.4349081870474397E-002   1.3787497518973577E-002   1.2986109686134402E-002   1.1989607166690413E-002   1.0850832938534102E-002   9.6261678751015933E-003   8.3709736643632158E-003   7.1356182759593533E-003   5.9711186405502310E-003
   5.9709970883523268E-003   7.1359311263934468E-003   8.3712598890302737E-003   9.6263957293478107E-003   1.0850967903279485E-002   1.1989613103710630E-002   1.2985952444880707E-002   1.3787147178081481E-002   1.4348516320196791E-002   1.4637657131011710E-002   1.4637541448073787E-002   1.4348176083765445E-002   1.3786602094791085E-002   1.2985233417622987E-002   1.1988759193640475E-002   1.0850022437860408E-002   9.6254037260451644E-003   8.3702638485817337E-003   7.1349710912403455E-003   5.9709954730982635E-003
   5.9708739930614809E-003   7.1353318421574843E-003   8.3705998685383413E-003   9.6256811943271625E-003   1.0850204699088152E-002   1.1988807842959935E-002   1.2985112156374726E-002   1.3786279045547861E-002   1.4347627588071234E-002   1.4636755115721640E-002   1.4636633653039638E-002   1.4347270352999758E-002   1.3785706726326580E-002   1.2984357204805841E-002   1.1987911276054987E-002   1.0849211990661533E-002   9.6246396298767436E-003   8.3695540850321527E-003   7.1343240464125310E-003   5.9708722082423655E-003
   5.9707508088289712E-003   7.1347326748634919E-003   8.3699398946450662E-003   9.6249667084733325E-003   1.0849441545485693E-002   1.1988002633992157E-002   1.2984271920983221E-002   1.3785410966992193E-002   1.4346738910631054E-002   1.4635853155678094E-002   1.4635725913671176E-002   1.4346364678173735E-002   1.3784811413576651E-002   1.2983481047679490E-002   1.1987063413929995E-002   1.0848401596934291E-002   9.6238755865930697E-003   8.3688443737276151E-003   7.1336771414209276E-003   5.9707488460356631E-003
   5.9706275357013444E-003   7.1341336244665652E-003   8.3692799673594099E-003   9.6242522717827836E-003   1.0848678442468849E-002   1.1987197476804040E-002   1.2983431738702729E-002   1.3784542942411052E-002   1.4345850287872801E-002   1.4634951250877593E-002   1.4634818229964904E-002   1.4345459059283774E-002   1.3783916156537885E-002   1.2982604946240464E-002   1.1986215607261546E-002   1.0847591256675495E-002   9.6231115961908833E-003   8.3681347146812492E-003   7.1330303762105769E-003   5.9706253865312586E-003
   5.9705041737251260E-003   7.1335346909218219E-003   8.3686200866903288E-003   9.6235378842519839E-003   1.0847915390034360E-002   1.1986392371392336E-002   1.2982591609529786E-002   1.3783674971801016E-002   1.4344961719793018E-002   1.4634049401316660E-002   1.4633910601917325E-002   1.4344553496326273E-002   1.3783020955206870E-002   1.2981728900485292E-002   1.1985367856045686E-002   1.0846780969881960E-002   9.6223476586669299E-003   8.3674251079061696E-003   7.1323837507265451E-003   5.9705018297822295E-003
   5.9703807229468196E-003   7.1329358741843985E-003   8.3679602526467653E-003   9.6228235458774049E-003   1.0847152388178972E-002   1.1985587317753789E-002   1.2981751533460924E-002   1.3782807055158660E-002   1.4344073206388256E-002   1.4633147606991821E-002   1.4633003029524942E-002   1.4343647989297634E-002   1.3782125809580196E-002   1.2980852910410503E-002   1.1984520160278463E-002   1.0845970736550498E-002   9.6215837740179586E-003   8.3667155534154786E-003   7.1317372649139232E-003   5.9703781758416270E-003
   5.9702571834129095E-003   7.1323371742094523E-003   8.3673004652376551E-003   9.6221092566555165E-003   1.0846389436899424E-002   1.1984782315885151E-002   1.2980911510492682E-002   1.3781939192480563E-002   1.4343184747655063E-002   1.4632245867899596E-002   1.4632095512784257E-002   1.4342742538194257E-002   1.3781230719654449E-002   1.2979976976012627E-002   1.1983672519955923E-002   1.0845160556677924E-002   9.6208199422407187E-003   8.3660060512222613E-003   7.1310909187178280E-003   5.9702544247624790E-003
   5.9701335551698570E-003   7.1317385909521608E-003   8.3666407244719215E-003   9.6213950165827938E-003   1.0845626536192459E-002   1.1983977365783167E-002   1.2980071540621594E-002   1.3781071383763301E-002   1.4342296343589987E-002   1.4631344184036511E-002   1.4631188051691772E-002   1.4341837143012541E-002   1.3780335685426220E-002   1.2979101097288193E-002   1.1982824935074115E-002   1.0844350430261053E-002   9.6200561633319644E-003   8.3652966013395922E-003   7.1304447120833989E-003   5.9701305765977892E-003
   5.9700098382641032E-003   7.1311401243677212E-003   8.3659810303584794E-003   9.6206808256557117E-003   1.0844863686054819E-002   1.1983172467444589E-002   1.2979231623844196E-002   1.3780203629003453E-002   1.4341407994189575E-002   1.4630442555399088E-002   1.4630280646243991E-002   1.4340931803748886E-002   1.3779440706892097E-002   1.2978225274233731E-002   1.1981977405629089E-002   1.0843540357296700E-002   9.6192924372884517E-003   8.3645872037805321E-003   7.1297986449558020E-003   5.9700066314005351E-003
   5.9698860327420692E-003   7.1305417744113508E-003   8.3653213829062330E-003   9.6199666838707506E-003   1.0844100886483245E-002   1.1982367620866163E-002   1.2978391760157025E-002   1.3779335928197595E-002   1.4340519699450377E-002   1.4629540981983852E-002   1.4629373296437419E-002   1.4340026520399694E-002   1.3778545784048669E-002   1.2977349506845769E-002   1.1981129931616891E-002   1.0842730337781678E-002   9.6185287641069421E-003   8.3638778585581261E-003   7.1291527172802262E-003   5.9698825892236700E-003
   5.9697621386501530E-003   7.1299435410382868E-003   8.3646617821240780E-003   9.6192525912243906E-003   1.0843338137474481E-002   1.1981562826044638E-002   1.2977551949556618E-002   1.3778468281342306E-002   1.4339631459368942E-002   1.4628639463787327E-002   1.4628466002268558E-002   1.4339121292961367E-002   1.3777650916892526E-002   1.2976473795120839E-002   1.1980282513033574E-002   1.0841920371712803E-002   9.6177651437841984E-003   8.3631685656854089E-003   7.1285069290018864E-003   5.9697584501201230E-003
   5.9696381560347331E-003   7.1293454242037872E-003   8.3640022280208979E-003   9.6185385477131138E-003   1.0842575439025268E-002   1.1980758082976765E-002   1.2976712192039511E-002   1.3777600688434163E-002   1.4338743273941820E-002   1.4627738000806039E-002   1.4627558763733912E-002   1.4338216121430304E-002   1.3776756105420257E-002   1.2975598139055470E-002   1.1979435149875185E-002   1.0841110459086889E-002   9.6170015763169872E-003   8.3624593251753997E-003   7.1278612800660217E-003   5.9696342141427987E-003
   5.9695140849421666E-003   7.1287474238631281E-003   8.3633427206055693E-003   9.6178245533334074E-003   1.0841812791132350E-002   1.1979953391659292E-002   1.2975872487602241E-002   1.3776733149469743E-002   1.4337855143165558E-002   1.4626836593036511E-002   1.4626651580829984E-002   1.4337311005802909E-002   1.3775861349628452E-002   1.2974722538646191E-002   1.1978587842137777E-002   1.0840300599900753E-002   9.6162380617020784E-003   8.3617501370411036E-003   7.1272157704178945E-003   5.9695098813445759E-003
   5.9693899254187888E-003   7.1281495399716076E-003   8.3626832598869584E-003   9.6171106080817567E-003   1.0841050193792471E-002   1.1979148752088968E-002   1.2975032836241346E-002   1.3775865664445627E-002   1.4336967067036707E-002   1.4625935240475270E-002   1.4625744453553281E-002   1.4336405946075581E-002   1.3774966649513701E-002   1.2973846993889534E-002   1.1977740589817399E-002   1.0839490794151209E-002   9.6154745999362436E-003   8.3610410012955119E-003   7.1265704000027935E-003   5.9693854517783090E-003
   5.9692656775109151E-003   7.1275517724845427E-003   8.3620238458739192E-003   9.6163967119546525E-003   1.0840287647002372E-002   1.1978344164262543E-002   1.2974193237953364E-002   1.3774998233358392E-002   1.4336079045551816E-002   1.4625033943118839E-002   1.4624837381900306E-002   1.4335500942244724E-002   1.3774072005072593E-002   1.2972971504782028E-002   1.1976893392910103E-002   1.0838681041835071E-002   9.6147111910162581E-003   8.3603319179516057E-003   7.1259251687660315E-003   5.9692609254968290E-003
   5.9691413412648392E-003   7.1269541213572710E-003   8.3613644785752970E-003   9.6156828649485854E-003   1.0839525150758799E-002   1.1977539628176768E-002   1.2973353692734833E-002   1.3774130856204618E-002   1.4335191078707435E-002   1.4624132700963745E-002   1.4623930365867564E-002   1.4334595994306741E-002   1.3773177416301720E-002   1.2972096071320206E-002   1.1976046251411940E-002   1.0837871342949156E-002   9.6139478349389004E-003   8.3596228870223485E-003   7.1252800766529447E-003   5.9691363025529409E-003
   5.9690169167268339E-003   7.1263565865451496E-003   8.3607051579999286E-003   9.6149690670600512E-003   1.0838762705058493E-002   1.1976735143828392E-002   1.2972514200582291E-002   1.3773263532980884E-002   1.4334303166500115E-002   1.4623231514006515E-002   1.4623023405451558E-002   1.4333691102258034E-002   1.3772282883197672E-002   1.2971220693500594E-002   1.1975199165318964E-002   1.0837061697490279E-002   9.6131845317009509E-003   8.3589139085206935E-003   7.1246351236088955E-003   5.9690115829994254E-003
   5.9688924039431514E-003   7.1257591680035561E-003   8.3600458841566385E-003   9.6142553182855441E-003   1.0838000309898198E-002   1.1975930711214167E-002   1.2971674761492276E-002   1.3772396263683769E-002   1.4333415308926407E-002   1.4622330382243672E-002   1.4622116500648796E-002   1.4332786266095007E-002   1.3771388405757038E-002   1.2970345371319726E-002   1.1974352134627227E-002   1.0836252105455257E-002   9.6124212812991952E-003   8.3582049824595783E-003   7.1239903095792695E-003   5.9688867668890398E-003
   5.9687678029600221E-003   7.1251618656878873E-003   8.3593866570542442E-003   9.6135416186215635E-003   1.0837237965274658E-002   1.1975126330330840E-002   1.2970835375461329E-002   1.3771529048309850E-002   1.4332527505982861E-002   1.4621429305671743E-002   1.4621209651455781E-002   1.4331881485814062E-002   1.3770493983976412E-002   1.2969470104774132E-002   1.1973505159332780E-002   1.0835442566840905E-002   9.6116580837304205E-003   8.3574961088519282E-003   7.1233456345094776E-003   5.9687618542745144E-003
   5.9686431138236563E-003   7.1245646795535609E-003   8.3587274767015513E-003   9.6128279680646102E-003   1.0836475671184616E-002   1.1974322001175163E-002   1.2969996042485986E-002   1.3770661886855710E-002   1.4331639757666027E-002   1.4620528284287256E-002   1.4620302857869021E-002   1.4330976761411603E-002   1.3769599617852384E-002   1.2968594893860343E-002   1.1972658239431680E-002   1.0834633081644039E-002   9.6108949389914176E-003   8.3567872877106548E-003   7.1227010983449550E-003   5.9686368452085570E-003
   5.9685183365802436E-003   7.1239676095560135E-003   8.3580683431073565E-003   9.6121143666111873E-003   1.0835713427624818E-002   1.1973517723743887E-002   1.2969156762562788E-002   1.3769794779317928E-002   1.4330752063972458E-002   1.4619627318086737E-002   1.4619396119885018E-002   1.4330072092884035E-002   1.3768705307381543E-002   1.2967719738574890E-002   1.1971811374919979E-002   1.0833823649861475E-002   9.6101318470789808E-003   8.3560785190486542E-003   7.1220567010311618E-003   5.9685117397438505E-003
   5.9683934712759521E-003   7.1233706556507017E-003   8.3574092562804462E-003   9.6114008142577992E-003   1.0834951234592006E-002   1.1972713498033765E-002   1.2968317535688275E-002   1.3768927725693084E-002   1.4329864424898702E-002   1.4618726407066712E-002   1.4618489437500283E-002   1.4329167480227761E-002   1.3767811052560483E-002   1.2966844638914303E-002   1.1970964565793732E-002   1.0833014271490030E-002   9.6093688079899060E-003   8.3553698028788117E-003   7.1214124425135810E-003   5.9683865379330523E-003
   5.9682685179569279E-003   7.1227738177931030E-003   8.3567502162295981E-003   9.6106873110009539E-003   1.0834189092082926E-002   1.1971909324041545E-002   1.2967478361858985E-002   1.3768060725977757E-002   1.4328976840441314E-002   1.4617825551223708E-002   1.4617582810711318E-002   1.4328262923439186E-002   1.3766916853385795E-002   1.2965969594875115E-002   1.1970117812048995E-002   1.0832204946526520E-002   9.6086058217209926E-003   8.3546611392139990E-003   7.1207683227377224E-003   5.9682612398287956E-003
   5.9681434766692982E-003   7.1221770959387139E-003   8.3560912229635794E-003   9.6099738568371593E-003   1.0833427000094320E-002   1.1971105201763980E-002   1.2966639241071460E-002   1.3767193780168531E-002   1.4328089310596846E-002   1.4616924750554254E-002   1.4616676239514631E-002   1.4327358422514714E-002   1.3766022709854069E-002   1.2965094606453856E-002   1.1969271113681821E-002   1.0831395674967763E-002   9.6078428882690435E-003   8.3539525280670723E-003   7.1201243416491181E-003   5.9681358454836894E-003
   5.9680183474591676E-003   7.1215804900430510E-003   8.3554322764911471E-003   9.6092604517629271E-003   1.0832664958622935E-002   1.1970301131197821E-002   1.2965800173322240E-002   1.3766326888261984E-002   1.4327201835361847E-002   1.4616024005054875E-002   1.4615769723906729E-002   1.4326453977450750E-002   1.3765128621961898E-002   1.2964219673647057E-002   1.1968424470688268E-002   1.0830586456810575E-002   9.6070800076308652E-003   8.3532439694508753E-003   7.1194804991933256E-003   5.9680103549503184E-003
   5.9678931303726208E-003   7.1209840000616515E-003   8.3547733768210494E-003   9.6085470957747721E-003   1.0831902967665515E-002   1.1969497112339819E-002   1.2964961158607865E-002   1.3765460050254696E-002   1.4326314414732871E-002   1.4615123314722102E-002   1.4614863263884118E-002   1.4325549588243700E-002   1.3764234589705876E-002   1.2963344796451252E-002   1.1967577883064391E-002   1.0829777292051772E-002   9.6063171798032657E-003   8.3525354633782398E-003   7.1188367953159267E-003   5.9678847682812413E-003
   5.9677678254557217E-003   7.1203876259500719E-003   8.3541145239620241E-003   9.6078337888692092E-003   1.0831141027218804E-002   1.1968693145186726E-002   1.2964122196924877E-002   1.3764593266143252E-002   1.4325427048706471E-002   1.4614222679552459E-002   1.4613956859443306E-002   1.4324645254889971E-002   1.3763340613082594E-002   1.2962469974862971E-002   1.1966731350806246E-002   1.0828968180688174E-002   9.6055544047830566E-003   8.3518270098619819E-003   7.1181932299625274E-003   5.9677590855289940E-003
   5.9676424327545123E-003   7.1197913676638875E-003   8.3534557179227985E-003   9.6071205310427569E-003   1.0830379137279548E-002   1.1967889229735296E-002   1.2963283288269817E-002   1.3763726535924229E-002   1.4324539737279198E-002   1.4613322099542476E-002   1.4613050510580799E-002   1.4323740977385965E-002   1.3762446692088643E-002   1.2961595208878745E-002   1.1965884873909892E-002   1.0828159122716596E-002   9.6047916825670529E-003   8.3511186089149057E-003   7.1175498030787588E-003   5.9676333067460877E-003
   5.9675169523150150E-003   7.1191952251586955E-003   8.3527969587120915E-003   9.6064073222919353E-003   1.0829617297844492E-002   1.1967085365982278E-002   1.2962444432639225E-002   1.3762859859594211E-002   1.4323652480447608E-002   1.4612421574688682E-002   1.4612144217293106E-002   1.4322836755728091E-002   1.3761552826720617E-002   1.2960720498495110E-002   1.1965038452371386E-002   1.0827350118133856E-002   9.6040290131520715E-003   8.3504102605498013E-003   7.1169065146102764E-003   5.9675074319850089E-003
   5.9673913841832302E-003   7.1185991983901114E-003   8.3521382463386112E-003   9.6056941626132680E-003   1.0828855508910381E-002   1.1966281553924428E-002   1.2961605630029644E-002   1.3761993237149779E-002   1.4322765278208251E-002   1.4611521104987606E-002   1.4611237979576733E-002   1.4321932589912757E-002   1.3760659016975110E-002   1.2959845843708594E-002   1.1964192086186785E-002   1.0826541166936772E-002   9.6032663965349343E-003   8.3497019647794449E-003   7.1162633645027590E-003   5.9673814612982183E-003
   5.9672657284051385E-003   7.1180032873137721E-003   8.3514795808110574E-003   9.6049810520032770E-003   1.0828093770473961E-002   1.1965477793558495E-002   1.2960766880437615E-002   1.3761126668587515E-002   1.4321878130557682E-002   1.4610620690435776E-002   1.4610331797428188E-002   1.4321028479936366E-002   1.3759765262848713E-002   1.2958971244515730E-002   1.1963345775352151E-002   1.0825732269122161E-002   9.6025038327124650E-003   8.3489937216166005E-003   7.1156203527019098E-003   5.9672553947381539E-003
   5.9671399850266989E-003   7.1174074918853320E-003   8.3508209621381193E-003   9.6042679904584909E-003   1.0827332082531976E-002   1.1964674084881236E-002   1.2959928183859683E-002   1.3760260153904002E-002   1.4320991037492454E-002   1.4609720331029721E-002   1.4609425670843980E-002   1.4320124425795328E-002   1.3758871564338021E-002   1.2958096700913052E-002   1.1962499519863539E-002   1.0824923424686843E-002   9.6017413216814892E-003   8.3482855310740185E-003   7.1149774791534580E-003   5.9671292323572288E-003
   5.9670141540938493E-003   7.1168118120604681E-003   8.3501623903284757E-003   9.6035549779754387E-003   1.0826570445081174E-002   1.1963870427889399E-002   1.2959089540292389E-002   1.3759393693095822E-002   1.4320103999009121E-002   1.4608820026765971E-002   1.4608519599820617E-002   1.4319220427486049E-002   1.3757977921439627E-002   1.2957222212897091E-002   1.1961653319717011E-002   1.0824114633627636E-002   9.6009788634388374E-003   8.3475773931644352E-003   7.1143347438031553E-003   5.9670029742078315E-003
   5.9668882356525071E-003   7.1162162477948748E-003   8.3495038653907949E-003   9.6028420145506509E-003   1.0825808858118300E-002   1.1963066822579740E-002   1.2958250949732275E-002   1.3758527286159557E-002   1.4319217015104236E-002   1.4607919777641054E-002   1.4607613584354608E-002   1.4318316485004935E-002   1.3757084334150125E-002   1.2956347780464382E-002   1.1960807174908624E-002   1.0823305895941356E-002   9.6002164579813420E-003   8.3468693079005729E-003   7.1136921465967794E-003   5.9668766203423255E-003
   5.9667622297485696E-003   7.1156207990442678E-003   8.3488453873337386E-003   9.6021291001806616E-003   1.0825047321640099E-002   1.1962263268949013E-002   1.2957412412175885E-002   1.3757660933091791E-002   1.4318330085774355E-002   1.4607019583651503E-002   1.4606707624442461E-002   1.4317412598348397E-002   1.3756190802466107E-002   1.2955473403611455E-002   1.1959961085434442E-002   1.0822497211624824E-002   9.5994541053058390E-003   8.3461612752951421E-003   7.1130496874801307E-003   5.9667501708130510E-003
   5.9666361364279115E-003   7.1150254657643816E-003   8.3481869561659577E-003   9.6014162348620046E-003   1.0824285835643320E-002   1.1961459766993971E-002   1.2956573927619763E-002   1.3756794633889107E-002   1.4317443211016032E-002   1.4606119444793845E-002   1.4605801720080686E-002   1.4316508767512840E-002   1.3755297326384169E-002   1.2954599082334844E-002   1.1959115051290525E-002   1.0821688580674857E-002   9.5986918054091677E-003   8.3454532953608409E-003   7.1124073663990355E-003   5.9666236256723229E-003
   5.9665099557363894E-003   7.1144302479109710E-003   8.3475285718960911E-003   9.6007034185912176E-003   1.0823524400124707E-002   1.1960656316711366E-002   1.2955735496060451E-002   1.3755928388548088E-002   1.4316556390825821E-002   1.4605219361064611E-002   1.4604895871265790E-002   1.4315604992494674E-002   1.3754403905900905E-002   1.2953724816631082E-002   1.1958269072472933E-002   1.0820880003088274E-002   9.5979295582881690E-003   8.3447453681103501E-003   7.1117651832993426E-003   5.9664969849724317E-003
   5.9663836877198364E-003   7.1138351454398110E-003   8.3468702345327692E-003   9.5999906513648415E-003   1.0822763015081007E-002   1.1959852918097952E-002   1.2954897117494493E-002   1.3755062197065317E-002   1.4315669625200277E-002   1.4604319332460331E-002   1.4603990077994284E-002   1.4314701273290308E-002   1.3753510541012908E-002   1.2952850606496702E-002   1.1957423148977728E-002   1.0820071478861895E-002   9.5971673639396876E-003   8.3440374935563402E-003   7.1111231381269261E-003   5.9663702487656447E-003
